,movie_cnt,movie_title,age,reviews
246104,460번,Spider-Man 2,8,-I love this movie but it is violent and has long kissing scenes.
246105,460번,Spider-Man 2,8,"-How is this ok for kids? The wife sees a pane of glass hurtling towards her, the entire emergency room staff are gutted. We stopped watching when the grandmother was dropped offa building. Not ok for kids."
246106,460번,Spider-Man 2,8,-Wow spider man 2 is the best spider man movie ever it was amazing I watched this movie when I was 7 and I loved it doc ock is a great villain the actors are amazing cgi was great for the time cgi still holds up kinda and I totally recommend this movie but if this is your kids 1st pg13 movie then I would go for spider man homecoming then this movie
246107,460번,Spider-Man 2,8,-The only scene that you have to worry about is the medic scene it’s not scary it’s very violent for young kids and the concept of it is scary.
246108,460번,Spider-Man 2,8,-Not for younger kids but for older kid (teens and tweens) perfect. Spider-Man 2 is one of my favorite movies.
246255,461번,Spider-Man 3,8,-Spider-Man  3 may not not be the best of the series but it  is still really good and is a enjoyable  action-packed blockbuster that you won't  wanna miss.
246256,461번,Spider-Man 3,8,-This movie has too much violence. It gave me nightmares. I had a nightmare of a character named Venom. I think this movie should be rated R for intense action violence.
246257,461번,Spider-Man 3,8,"-The only reason why this movie gets so much hate, is because the critics weren't having it. It truly is spectacular how movie critics can sway the popular opinion surrounding a movie as great as Spider-Man 3. After overcoming various obstacles in the previous two movies, Peter Parker (Spider-Man) is in the prime of his life. He's with the girl of his dreams, the city of New York loves him, and he's just been given the key to the city. Peter eventually lets his pride get to him, and he becomes oblivious to the troubles that those closest to him are facing. This lack of self-awareness leads to the untimely break-up between him and MJ, and makes him susceptible to the symbiote suit, which latches on to him halfway through the movie. This event gives rise to the black suited Spider-Man and consequently a cockier, and even more oblivious emo-styled Peter Parker. In exchange for enhanced powers and confidence, Peter gives his humanity and kindness which made him who he was in the previous two movies. His newfound ferocious nature leads him to ferociously beatdown on Sandman, and after believing that he has killed him, Peter returns to his apartment.  After a dispute with his beloved landlord, Mr. Ditkovich, Peter realizes that the black suit is bad for him and promptly puts it away. Mr. Ditkovich then helps Peter out by giving him some advice on how to flirt with MJ which includes the famous lines: ""You are good woman, I am good man."" From then on the movie becomes all the more action-packed leading to a thrilling climax at the end where Peter teams up with Harry to fight both Sandman and Venom. Would recommend to all, buy this movie, and show it to your kids!"
246258,461번,Spider-Man 3,8,"-Spider-Man 3 is a good movie. It’s still a competent addition to the Raimi Trilogy, but it’s undoubtedly the worst in it. I used to really like this movie, but upon re-watching it, my opinion changed. I still had fun with it, but there was a lot of bad parts in the movie, probably more so than good parts. The characters seem pretty different from the first two, and the story is so rushed that it’s hard to get invested in this film. "
246259,461번,Spider-Man 3,8,"-This was personally my favorite of the three spider-man movies, its theme was a little more mature than the other two, spider-man aka peter parker almost goes evil in one section of the movie, and it might be upsetting for kids when harry tries to kill peter in the end. But peter fights the temptation of becoming evil."
246260,461번,Spider-Man 3,8,"-Okay, great movie. It has three villains: Hobgoblin, Venom, and Sandman. I don't know what they were thinking with including Hobgoblin and Venom. They let Hobgoblin get a good play in the end but, Venom? No. It was nice to have Venom as a side-villain but they did a great job with Sandman."
246261,461번,Spider-Man 3,8,"-Probably the best of the three, this movie is quite a bit more intense than the first two, if your kid was a little scared of the first two, wait until he/she is 8"
246262,461번,Spider-Man 3,8,"-Parents need to know that this is the third film in the Spider-Man franchise. It has lot's of violence. Peter has some scary nightmares. Peter is really mean in some scenes and strikes someone he loves. SPOILER ALERT: Many important characters die including one character who is a minor villain, but a main character, as well as a main character from the other two films (That one is really sad). Lot's of ""I am going to mary someone else"" or ""I will date your girlfriend"" kind of thing. Good Movie. The evil goo might scare younger viewers."
246263,461번,Spider-Man 3,8,"-there is so much stabbing, not so much cursing though if a kid under 8 watched it they would get nightmares"
246676,463번,Spies in Disguise,6,"-Pros: Plot was nice, there was a lot of humor, and it teaches nice lessons like unity and friendship. Also, good animation."
246677,463번,Spies in Disguise,6,-More for younger kids
246678,463번,Spies in Disguise,6,"-I’m a very simple girl. I instantly love almost everything at watch/read. But this? This has gotta be the first piece of media (excluding music)  that has weirded me out. And even then I rate it 3 stars. Anyways, as for anything parents should be concerned about: "
246679,463번,Spies in Disguise,6,-AAAAAAAAAAAAAAAAAAAAAAAAAAAHHHHHHHHHHH!!!!!!!!! His hand shrinks!
246680,463번,Spies in Disguise,6,"-When I watched this I expected something funny or sad or something, but I got garbage. It has enough potty humor and nude scenes to make a five year old laugh for days. There were no surprises or anything that would shock the viewer, so don't waste your time with it."
246681,463번,Spies in Disguise,6,"-There's nothing really inappropriate in spies in disguise. There is a scene with a naked man but you cant see anything to bad. you do see his butt very clearly but besides that there's no bad nudity. There is a normal amount of violence for a animated kids action/comedy movie.  As usual there's gross jokes and humor that will entertain a 5-8. That pretty much raps up my review, the sad thing is that they had so much potential with this movie and they did nothing with it, such talented voice actors to, really a shame."
